Ranking;logo;University;Country;Score
801-1000;www.https://www.topuniversities.com/sites/default/files/novosibirsk-state-technical-university_592560cf2aeae70239af5966_small.jpg;Novosibirsk State Technical University;Europe;
801-1000;www.https://www.topuniversities.com/sites/default/files/oklahoma-state-university-_592560cf2aeae70239af5345_small.jpg;Oklahoma State University ;North America;
801-1000;www.https://www.topuniversities.com/sites/default/files/PLUS-Logo-3-48x48.jpg;Paris Lodron University of Salzburg;Europe;
801-1000;www.https://www.topuniversities.com/sites/default/files/perm-state-national-research-university_592560cf2aeae70239af5060_small.jpg;Perm State National Research University;Europe;
801-1000;www.https://www.topuniversities.com/sites/default/files/pondicherry-university_592560cf2aeae70239af4e1d_small.jpg;Pondicherry University;Asia;
801-1000;www.https://www.topuniversities.com/sites/default/files/pontifcia-universidade-catlica-de-so-paulo_592560cf2aeae70239af549d_small.jpg;Pontifícia Universidade Católica de São Paulo;Latin America;
801-1000;www.https://www.topuniversities.com/sites/default/files/uniwersytet-ekonomiczny-w-poznaniu_592560e59988f300e2321bdb_small.jpg;Poznań University of Technology;Europe;
801-1000;www.https://www.topuniversities.com/sites/default/files/prince-of-songkla-university_507_small.jpg;Prince of Songkla University;Asia;
801-1000;www.https://www.topuniversities.com/sites/default/files/princess-sumaya-university-for-technology_592560cf2aeae70239af5819_small.jpg;Princess Sumaya University for Technology;Asia;
801-1000;www.https://www.topuniversities.com/sites/default/files/qassim-university_592560cf2aeae70239af52de_small.jpg;Qassim University;Asia;
801-1000;www.https://www.topuniversities.com/sites/default/files/queen-margaret-university-edinburgh_1676_small.jpg;Queen Margaret University , Edinburgh;Europe;
801-1000;www.https://www.topuniversities.com/sites/default/files/rhodes-university-_592560cf2aeae70239af4f44_small.jpg;Rhodes University ;Africa;
801-1000;www.https://www.topuniversities.com/sites/default/files/rga-stradi-university_592560cf2aeae70239af5559_small.jpg;Riga Stradins University;Europe;
801-1000;www.https://www.topuniversities.com/sites/default/files/robert-gordon-university_529_small.jpg;Robert Gordon University;Europe;
801-1000;www.https://www.topuniversities.com/sites/default/files/russian-presidential-academy-of-national-economy-and-public-administration_14961_small.jpg;Russian Presidential Academy of National Economy and Public Administration;Europe;
801-1000;www.https://www.topuniversities.com/sites/default/files/rutgers-the-state-university-of-new-jersey_592560cf2aeae70239af52b1_small.jpg;Rutgers University–Newark;North America;
801-1000;www.https://www.topuniversities.com/sites/default/files/ryerson-university_592560cf2aeae70239af5166_small.jpg;Ryerson University;North America;
801-1000;www.https://www.topuniversities.com/sites/default/files/seattle-university_592560e09988f300e2320add_small.jpg;Seattle University;North America;
801-1000;www.https://www.topuniversities.com/sites/default/files/shinshu-university-_592560cf2aeae70239af4e84_small.jpg;Shinshu University ;Asia;
801-1000;www.https://www.topuniversities.com/sites/default/files/siksha-o-anusandhan-deemed-to-be-university_5aeae599cb4de71cbf27fc29_small.jpg;Siksha 'O' Anusandhan (Deemed to be University);Asia;
801-1000;www.https://www.topuniversities.com/sites/default/files/silesian-university-of-technology-in-gliwice_592560e59988f300e2321be1_small.jpg;Silesian University of Technology;Europe;
801-1000;www.https://www.topuniversities.com/sites/default/files/slovak-university-of-technology-in-bratislava_592560cf2aeae70239af567c_small.jpg;Slovak University of Technology in Bratislava;Europe;
801-1000;www.https://www.topuniversities.com/sites/default/files/sophia-university-_592560cf2aeae70239af4e86_small.jpg;Sophia University ;Asia;
801-1000;www.https://www.topuniversities.com/sites/default/files/south-ural-state-university-national-research-university_592560cf2aeae70239af58d1_small.jpg;South Ural State University (National Research University);Europe;
801-1000;www.https://www.topuniversities.com/sites/default/files/southern-methodist-university_592560cf2aeae70239af4daa_small.jpg;Southern Methodist University;North America;
801-1000;www.https://www.topuniversities.com/sites/default/files/szent-istvan-university_592560e59988f300e2321c05_small.jpg;Szent Istvan University;Europe;
801-1000;www.https://www.topuniversities.com/sites/default/files/szchenyi-istvn-university_592560e59988f300e2321c09_small.jpg;Széchenyi István University;Europe;
801-1000;www.https://www.topuniversities.com/sites/default/files/tu-dortmund-university_592560cf2aeae70239af4b24_small.jpg;TU Dortmund University;Europe;
801-1000;www.https://www.topuniversities.com/sites/default/files/technical-university-of-kosice_592560cf2aeae70239af5a56_small.jpg;Technical University of Kosice;Europe;
801-1000;www.https://www.topuniversities.com/sites/default/files/technical-university-of-liberec_592560cf2aeae70239af5a5a_small.jpg;Technical University of Liberec;Europe;
801-1000;www.https://www.topuniversities.com/sites/default/files/technological-university-of-dublin_592560cf2aeae70239af4b28_small.jpg;Technological University Dublin;Europe;
801-1000;www.https://www.topuniversities.com/sites/default/files/tecnolgico-de-costa-rica-tec_592560cf2aeae70239af562c_small.jpg;Tecnológico de Costa Rica -TEC;Latin America;
801-1000;www.https://www.topuniversities.com/sites/default/files/texas-tech-university_592560cf2aeae70239af51b2_small.jpg;Texas Tech University;North America;
801-1000;www.https://www.topuniversities.com/sites/default/files/university-of-alabama_592560cf2aeae70239af4a91_small.jpg;The University of Alabama;North America;
801-1000;www.https://www.topuniversities.com/sites/default/files/tokyo-university-of-science_14169_small.jpg;Tokyo University of Science;Asia;
801-1000;www.https://www.topuniversities.com/sites/default/files/university-of-gdansk_592560cf2aeae70239af5043_small.jpg;UNIVERSITY OF GDANSK;Europe;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidad-autnoma-metropolitana-uam_592560cf2aeae70239af54af_small.jpg;Universidad Autónoma Metropolitana (UAM);Latin America;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidad-autnoma-de-chapingo_592560cf2aeae70239af5499_small.jpg;Universidad Autónoma Chapingo;Latin America;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidad-autnoma-del-estado-de-hidalgo-uaeh_592560cf2aeae70239af54ac_small.jpg;Universidad Autónoma del Estado de Hidalgo (UAEH);Latin America;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidad-autnoma-del-estado-de-mxico-uaemex_2249_small.jpg;Universidad Autónoma del Estado de México (UAEMex);Latin America;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidad-catlica-andres-bello_592560cf2aeae70239af4a98_small.jpg;Universidad Católica Andres Bello;Latin America;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidad-catlica-del-uruguay-ucu_592560cf2aeae70239af54bb_small.jpg;Universidad Católica del Uruguay (UCU);Latin America;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidad-diego-portales-udp_159_small.jpg;Universidad Diego Portales (UDP);Latin America;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidad-eafit_592560cf2aeae70239af4d9b_small.jpg;Universidad EAFIT;Latin America;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidad-nacional-mayor-de-san-marcos_592560cf2aeae70239af5158_small.jpg;Universidad Nacional Mayor de San Marcos;Latin America;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidad-nacional-de-crdoba-unc_592560cf2aeae70239af511e_small.jpg;Universidad Nacional de Córdoba - UNC;Latin America;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidad-nacional-de-rosario-unr_592560cf2aeae70239af511f_small.jpg;Universidad Nacional de Rosario (UNR);Latin America;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidad-nacional-de-san-luis_592560cf2aeae70239af5121_small.jpg;Universidad Nacional de San Luis;Latin America;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidad-simn-bolvar-usb_592560cf2aeae70239af5515_small.jpg;Universidad Simón Bolívar (USB);Latin America;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidad-tecnolgica-nacional-utn_592560cf2aeae70239af5519_small.jpg;Universidad Tecnológica Nacional (UTN);Latin America;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidad-tecnolgica-de-panam-utp_592560cf2aeae70239af4db4_small.jpg;Universidad Tecnológica de Panamá (UTP);Latin America;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidad-tcnica-federico-santa-mara-usm_592560cf2aeae70239af52cb_small.jpg;Universidad Técnica Federico Santa María (USM);Latin America;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidad-de-guadalajara-udg_592560cf2aeae70239af5137_small.jpg;Universidad de Guadalajara (UDG);Latin America;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidad-de-los-andes-ula-mrida_592560cf2aeae70239af54d2_small.jpg;Universidad de Los Andes - (ULA) Mérida;Latin America;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidad-de-oviedo_592560cf2aeae70239af5070_small.jpg;Universidad de Oviedo;Europe;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidad-de-las-amricas-puebla-udlap_2637_small.jpg;Universidad de las Américas Puebla (UDLAP);Latin America;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidad-de-los-andes-chile_2638_small.jpg;Universidad de los Andes - Chile;Latin America;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidad-del-valle_592560cf2aeae70239af54f0_small.jpg;Universidad del Valle;Latin America;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidade-catlica-portuguesa-ucp_592560cf2aeae70239af4af1_small.jpg;Universidade Católica Portuguesa - UCP;Europe;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidade-federal-de-pernambuco-ufpe-_592560cf2aeae70239af5143_small.jpg;Universidade Federal de Pernambuco (UFPE) ;Latin America;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidade-federal-de-santa-catarina_2746_small.jpg;Universidade Federal de Santa Catarina ;Latin America;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidade-federal-de-so-carlos-ufscar_2748_small.jpg;Universidade Federal de São Carlos (UFSCar);Latin America;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidade-federal-do-paran-ufpr_1730_small.jpg;Universidade Federal do Paraná - UFPR;Latin America;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidade-da-corua-_592560cf2aeae70239af5069_small.jpg;Universidade da Coruña ;Europe;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidade-de-braslia_1726_small.jpg;Universidade de Brasília;Latin America;
801-1000;www.https://www.topuniversities.com/sites/default/files/universita-politecnica-delle-marche_592560cf2aeae70239af501b_small.jpg;Universita' Politecnica delle Marche;Europe;
801-1000;www.https://www.topuniversities.com/sites/default/files/universita-degli-studi-di-ferrara_592560cf2aeae70239af4ffd_small.jpg;Universita' degli Studi di Ferrara;Europe;
801-1000;www.https://www.topuniversities.com/sites/default/files/universitas-padjadjaran_592560cf2aeae70239af4e3c_small.jpg;Universitas Padjadjaran;Asia;
801-1000;www.https://www.topuniversities.com/sites/default/files/universiti-kuala-lumpur-unikl_1980_small.jpg;Universiti Kuala Lumpur (UniKL);Asia;
801-1000;www.https://www.topuniversities.com/sites/default/files/universiti-malaysia-pahang_592560dd9988f300e2320686_small.jpg;Universiti Malaysia Pahang;Asia;
801-1000;www.https://www.topuniversities.com/sites/default/files/universiti-malaysia-perlis_592560cf2aeae70239af5648_small.jpg;Universiti Malaysia Perlis;Asia;
801-1000;www.https://www.topuniversities.com/sites/default/files/universiti-tunku-abdul-rahman-utar_592560cf2aeae70239af5243_small.jpg;Universiti Tunku Abdul Rahman (UTAR);Asia;
801-1000;www.https://www.topuniversities.com/sites/default/files/universidad-de-alicante_592560cf2aeae70239af5067_small.jpg;University of Alicante;Europe;
